venueID,lat,lng,venue_descr,First_Category,Second_Category,Third_Category
30720,40.612411802634576,-73.98240319279851,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
4212,40.63351949814657,-74.02072549826018,Movie Theater,Arts and Entertainment,Movie Theater,Movie Theater
33055,40.74129321360595,-74.00299420802065,Event Space,Business and Professional Services,Event Space,Event Space
13688,40.60456355167965,-73.99252107213616,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
31411,40.60451,-73.992599,Candy Store,Retail,Food and Beverage Retail,Candy Store
26977,40.61463117599487,-73.99105310440063,Bar,Dining and Drinking,Bar,Cocktail Bar
34628,40.60473496897877,-73.99245794465051,Bike Rental / Bike Share,Travel and Transportation,Bike Rental,Bike Rental
26475,40.612559,-73.982568,Bus Station,Travel and Transportation,Transport Hub,Bus Station
34759,40.74648625607851,-74.00601839876722,Ferry,Travel and Transportation,Boat or Ferry,Boat or Ferry
20345,40.60231761907409,-73.99340485475335,Building,Landmarks and Outdoors,Structure,Structure
29526,40.60205781514725,-73.99361145269988,Deli / Bodega,Dining and Drinking,Restaurant,Deli
22267,40.62486384408357,-74.02645768938285,Hardware Store,Retail,Hardware Store,Hardware Store
34922,40.64183308584792,-73.87220282518273,Smoke Shop,Retail,Smoke Shop,Smoke Shop
26932,40.604526,-73.99264,Building,Landmarks and Outdoors,Structure,Structure
21459,40.66907465457916,-73.98634063,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
24862,40.6704180958357,-73.97867202758789,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
25134,40.599956,-73.990245,Bank,Business and Professional Services,Financial Service,Banking and Finance
23068,40.599625,-73.989835,Nail Salon,Business and Professional Services,Health and Beauty Service,Nail Salon
22715,40.5996903659746,-73.9902656863517,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
19008,40.59944042287943,-73.98951962414945,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
29869,40.61776391019562,-74.00257587432861,Laundry Service,Business and Professional Services,Laundry Service,Laundry Service
27117,40.61226597815549,-73.99197587952953,Hardware Store,Retail,Hardware Store,Hardware Store
20837,40.60986769732138,-73.98587535555836,Playground,Landmarks and Outdoors,Park,Playground
18457,40.60823498,-73.987503,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
34983,40.615962,-73.987525,Spa / Massage,Business and Professional Services,Health and Beauty Service,Spa
14835,40.648235,-74.00703739999999,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
12407,40.61073353114141,-73.9915110298726,Church,Community and Government,Spiritual Center,Church
35167,40.61956437572272,-73.99008204054029,Clothing Store,Retail,Fashion Retail,Lingerie Store
10085,40.62864327,-74.022896,Bar,Dining and Drinking,Bar,Bar
10993,40.62233199723954,-74.02300921467199,Bank,Business and Professional Services,Financial Service,Banking and Finance
6468,40.61230102976052,-73.98224249614313,Subway,Travel and Transportation,Transport Hub,Metro Station
25527,40.61336604201667,-74.00071978569031,Subway,Travel and Transportation,Transport Hub,Metro Station
12865,40.59934,-73.985904,Bar,Dining and Drinking,Bar,Bar
31145,40.75281493572128,-73.98996152288103,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
2562,40.742451,-74.006323,Breakfast Spot,Dining and Drinking,Breakfast Spot,Breakfast Spot
35020,40.64487227340839,-74.00438293152735,Stadium,Arts and Entertainment,Stadium,Hockey Stadium
8417,40.60221556344713,-73.99414516303145,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
29684,40.601637,-73.994198,Medical Center,Health and Medicine,Physician,Doctor's Office
29322,40.70709190023039,-73.990398645401,Bridge,Landmarks and Outdoors,Bridge,Bridge
7995,40.75096328487971,-73.99081707000732,Clothing Store,Retail,Fashion Retail,Clothing Store
20075,40.622342,-74.0284877736811,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
20546,40.64172723206108,-73.99308921857191,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
31409,40.60469803510821,-73.99245794465051,Road,Travel and Transportation,Road,Road
28281,40.74098151880569,-74.00186371078458,Library,Community and Government,Library,Library
28452,40.70944867545395,-73.99181519088663,Bridge,Landmarks and Outdoors,Bridge,Bridge
14509,40.614440655402966,-73.98065273984781,Gym / Fitness Center,Sports and Recreation,Martial Arts Dojo,Martial Arts Dojo
26618,40.74106794426242,-74.00222524108362,Restaurant,Dining and Drinking,Restaurant,Restaurant
8074,40.74110866844287,-74.00183501787446,Bank,Business and Professional Services,Financial Service,Banking and Finance
29959,40.60674695442868,-74.00309750185149,Convention Center,Business and Professional Services,Convention Center,Convention Center
32508,40.599146168346245,-73.98959423050022,Deli / Bodega,Dining and Drinking,Restaurant,Deli
11247,40.59929336556548,-73.98902607371383,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
20456,40.770043,-73.966777,Clothing Store,Retail,Boutique,Boutique
28126,40.73575873502163,-74.0058696269989,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
2148,40.726233952623296,-73.99176927982109,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
14527,40.753834,-73.9892,Design Studio,Business and Professional Services,Design Studio,Design Studio
6609,40.75018145378168,-74.00264989484866,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
24115,40.74361546275165,-73.98347854614258,Office,Business and Professional Services,Office,Coworking Space
2640,40.73762087965526,-73.98399956524372,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
25384,40.734187,-74.0029225,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
1958,40.74277821468304,-73.99833798408508,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
709,40.7452748056754,-73.99255501211807,Bar,Dining and Drinking,Bar,Bar
10066,40.747409,-74.005526,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
6725,40.747432,-74.00542974472046,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
22388,40.74732538835261,-74.00531830573017,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
3363,40.747326,-74.00500277777778,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
3333,40.76776918775564,-73.98086071014404,Seafood Restaurant,Dining and Drinking,Restaurant,Seafood Restaurant
33200,40.72371174277961,-73.99849513376128,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
28400,40.74841114665149,-74.00405645370483,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
2139,40.704004,-73.989562,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
3689,40.729796,-73.984842,Clothing Store,Retail,Fashion Retail,Men's Store
7882,40.728863,-73.980763,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
32008,40.71607218392705,-74.00890482086811,Latin American Restaurant,Dining and Drinking,Restaurant,Latin American Restaurant
25820,40.72763277258863,-74.00158882141113,Caribbean Restaurant,Dining and Drinking,Restaurant,Caribbean Restaurant
9773,40.7705026246487,-73.96648783296224,Clothing Store,Retail,Boutique,Boutique
13508,40.716625,-73.99092137,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
5626,40.71939402148591,-73.98877929802003,Bar,Dining and Drinking,Bar,Bar
120,40.71985365222551,-73.98849234913988,Bar,Dining and Drinking,Bar,Bar
18537,40.705188,-73.925414,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
12179,40.71735292817359,-73.96039224047603,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
964,40.72994180131132,-73.98338198661804,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
32777,40.7625689802537,-73.98663291000051,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
464,40.710632049401234,-73.9655752282743,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
2530,40.73757,-74.0017,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
2568,40.764492,-73.97177,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
190,40.74789,-74.004466,Bar,Dining and Drinking,Bar,Bar
7596,40.75122907,-74.004341,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
35179,40.74033299685648,-73.99597583556834,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
9761,40.77952997915763,-73.97399425506592,History Museum,Arts and Entertainment,Museum,History Museum
1468,40.745675553377886,-74.0056798295036,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
7552,40.76293647602355,-73.9655465299436,Jewelry Store,Retail,Fashion Retail,Jewelry Store
33864,40.7446975403896,-73.99911491047197,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
6612,40.72880254143109,-73.98815900087357,Ramen /  Noodle House,Dining and Drinking,Restaurant,Asian Restaurant
683,40.727486422997785,-73.99062395095825,Bar,Dining and Drinking,Bar,Bar
25815,40.72206313067683,-73.99199724197388,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
34574,40.7544709327349,-73.96322769070457,Hotel,Dining and Drinking,Bar,Hotel Bar
9655,40.75628488925827,-73.96739469371728,Dessert Shop,Dining and Drinking,Dessert Shop,Dessert Shop
6062,40.74330301258302,-73.91826369774468,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
14154,40.74299354462101,-73.92076620440386,Post Office,Community and Government,Government Building,Post Office
14463,40.74398823204251,-73.92367112593517,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
24145,40.735828659054576,-73.87626841813706,Road,Travel and Transportation,Road,Road
24631,40.75142127173044,-73.94298258191897,Road,Travel and Transportation,Road,Road
14045,40.74464913,-73.91863363,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
29647,40.76038955042949,-73.96223471388932,Outdoors & Recreation,Landmarks and Outdoors,Landmarks and Outdoors,Landmarks and Outdoors
12764,40.743045,-73.914665,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
4176,40.75803174296939,-73.97142385887315,Bar,Dining and Drinking,Juice Bar,Juice Bar
23373,40.75953410589191,-73.96153446126954,Department Store,Retail,Department Store,Department Store
10021,40.74520864355885,-73.91992092132568,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
8253,40.743753,-73.922221,Mediterranean Restaurant,Dining and Drinking,Restaurant,Mediterranean Restaurant
6189,40.74657740540452,-73.90311758689592,Indian Restaurant,Dining and Drinking,Restaurant,Indian Restaurant
6620,40.70799749247153,-74.01253143656893,Plaza,Landmarks and Outdoors,Plaza,Plaza
7530,40.74026367395384,-74.00156530430915,Bar,Dining and Drinking,Bar,Wine Bar
10669,40.74293218740559,-73.91929076320602,Bar,Dining and Drinking,Bar,Cocktail Bar
27433,40.75626442818661,-73.96740043332873,Bar,Dining and Drinking,Bar,Wine Bar
13586,40.73880317471964,-73.90279769897461,Athletic & Sport,Sports and Recreation,Basketball,Basketball Court
14588,40.744229644692325,-73.91256789139574,Park,Landmarks and Outdoors,Park,Park
10212,40.74503613776854,-73.93247748022452,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
19043,40.745306184001095,-73.94837379455566,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
12661,40.74327406189919,-73.91850471496582,Electronics Store,Retail,Computers and Electronics Retail,Electronics Store
6172,40.74316026122561,-73.91867637634277,Subway,Travel and Transportation,Transport Hub,Metro Station
23110,40.74189873971397,-73.9068839843223,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors,Other Great Outdoors
23322,40.74408151715796,-73.91276309333877,Building,Landmarks and Outdoors,Structure,Structure
30466,40.74689314810257,-73.93457854611822,Train Station,Travel and Transportation,Transport Hub,Rail Station
6864,40.76040579490712,-73.96138522677606,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
34161,40.74911052567003,-73.98414215157968,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
9280,40.74586782957029,-73.98652386825736,Deli / Bodega,Dining and Drinking,Restaurant,Deli
5754,40.74838487956845,-73.98577205244833,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
1123,40.7261153835653,-73.9836887612032,Spanish Restaurant,Dining and Drinking,Restaurant,Spanish Restaurant
5940,40.748485,-73.985041,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
1224,40.756534165264014,-73.99421402877248,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
1302,40.68918868889945,-74.04465436935425,Government Building,Landmarks and Outdoors,Monument,Monument
18297,40.75656797846801,-73.99236038395,Bar,Dining and Drinking,Bar,Lounge
6398,40.76171380095544,-73.99395004329756,Bar,Dining and Drinking,Bar,Gay Bar
31810,40.74158375083254,-74.00309176330678,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
15739,40.91004,-73.965,Synagogue,Community and Government,Spiritual Center,Synagogue
18631,40.91783,-74.076312,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
11156,40.94198726311239,-73.96009376960656,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors,Other Great Outdoors
16408,40.943342440643086,-73.95983219146729,School,Community and Government,Education,Education
13592,40.74690553028086,-74.00953604057173,Harbor / Marina,Landmarks and Outdoors,Harbor or Marina,Harbor or Marina
2938,40.574130770241,-73.97511005401611,Aquarium,Arts and Entertainment,Aquarium,Aquarium
17661,40.57204452998146,-73.97601127624512,Beach,Landmarks and Outdoors,Beach,Beach
35027,40.74220545065553,-74.00611595251165,Music Venue,Arts and Entertainment,Performing Arts Venue,Music Venue
30186,40.76069796662885,-74.00446327059542,Ferry,Travel and Transportation,Boat or Ferry,Boat or Ferry
1632,40.69404295325815,-73.9867591687836,University,Community and Government,Education,College and University
21992,40.7050892364702,-74.01143542547192,University,Community and Government,Education,College and University
8754,40.72577096128269,-74.00599544493777,Office,Business and Professional Services,Office,Tech Startup
3958,40.66600335047696,-73.99015188217163,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
12401,40.72908585083546,-73.99602210429897,College Academic Building,Community and Government,Education,College and University
36117,40.67038690124474,-73.98594422426751,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
3274,40.66347279674142,-73.99139051311097,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
11608,40.66582838219773,-73.98892879486084,Electronics Store,Retail,Computers and Electronics Retail,Electronics Store
14475,40.6945577171308,-73.98578524589539,College Academic Building,Community and Government,Education,College and University
556,40.67085652586917,-73.98502023369585,Bar,Dining and Drinking,Bar,Gay Bar
6506,40.68320180143226,-73.9747469957497,Miscellaneous Shop,Retail,Miscellaneous Store,Miscellaneous Store
23645,40.680911175000006,-73.975411,Cosmetics Shop,Retail,Cosmetics Store,Cosmetics Store
