,venueID,category,nearby_same_category,total_nearby
75273,18920,Pharmacy,5,146
75282,34329,Fashion Retail,40,275
75284,14942,"Cafe, Coffee, and Tea House",3,160
75286,10557,Department Store,13,277
75287,22890,Dessert Shop,1,103
75311,9257,Computers and Electronics Retail,13,1162
75317,30027,Lodging,128,6567
75320,4239,"Cafe, Coffee, and Tea House",308,6521
75321,28522,Structure,7,688
75322,12483,Bakery,4,569
75324,13274,Restaurant,890,3108
75327,35943,Bar,61,554
75335,6707,Lodging,127,6587
75340,8176,Restaurant,1987,6555
75341,12658,Gym and Studio,6,419
75344,10922,Computers and Electronics Retail,7,492
75350,19527,States and Municipalities,4,603
75353,22769,Park,11,593
75354,19892,Education,87,3776
75355,15738,Donut Shop,0,76
75361,27923,Restaurant,131,406
75362,31846,Restaurant,145,569
75364,1469,Restaurant,1355,4285
75368,19852,Restaurant,2048,6684
75377,24815,Education,87,3860
75378,10304,"Cafe, Coffee, and Tea House",264,5507
75388,28249,Education,88,3876
75390,5617,Restaurant,2006,6587
75403,29104,Running and Track,10,5765
75412,23401,Running and Track,6,6039
75413,23916,Running and Track,4,1557
75415,34933,Running and Track,4,1353
75416,34964,Running and Track,7,6487
75417,30357,Running and Track,10,4747
75418,28637,Running and Track,10,5243
75419,24730,Running and Track,11,5569
75426,7111,Sporting Goods Retail,11,1087
75428,3073,Sporting Goods Retail,3,784
75432,27352,Stadium,1,107
75433,34450,Sporting Goods Retail,25,5456
75434,16302,Running and Track,1,888
75446,14943,Restaurant,1469,5103
75447,6989,Restaurant,211,915
75448,15417,Restaurant,544,1896
75452,1444,Restaurant,1691,5458
75454,7744,Restaurant,191,858
75455,25655,Restaurant,1929,6392
75457,29184,Restaurant,1265,4332
75468,33254,Stadium,2,6556
75469,23684,Stadium,1,829
75470,33552,Stadium,0,395
75471,31860,Stadium,3,3905
75473,33542,Stadium,2,695
75474,4907,Stadium,1,384
75475,15030,Stadium,2,85
75480,32579,Running and Track,4,1660
75481,24375,Running and Track,10,4220
75500,29169,Restaurant,383,1412
75501,9251,Restaurant,447,1561
75503,30778,Restaurant,2122,6762
75504,25276,Restaurant,182,824
75505,25695,Restaurant,333,1254
75507,14434,Restaurant,173,783
75508,13296,Restaurant,141,533
75509,1078,Restaurant,1548,5354
75510,7175,Restaurant,1990,6566
75512,363,Restaurant,1966,6427
75516,26298,Hardware Store,8,627
75517,18872,Hardware Store,12,839
75518,16738,Hardware Store,7,610
75519,28360,Hardware Store,11,803
75520,29557,Hardware Store,7,1341
75526,27701,Restaurant,267,932
75527,16297,Restaurant,63,275
75529,4539,Restaurant,633,2176
75530,2875,Restaurant,299,1091
75533,10587,Restaurant,75,283
75534,13977,Restaurant,71,380
75538,24829,Restaurant,1008,3275
75539,12798,Restaurant,1075,3462
75541,29173,Restaurant,538,1870
75544,23478,Restaurant,1673,5405
75545,17321,Restaurant,1106,3587
75546,14062,Restaurant,140,563
75548,21029,Restaurant,1828,5799
75551,8446,Restaurant,1529,4844
75555,7234,Restaurant,1823,5849
75563,11238,Restaurant,442,1612
75564,3930,Restaurant,311,1103
75565,7315,Restaurant,180,637
75566,3642,Restaurant,77,280
75567,13968,Restaurant,304,1097
75568,27129,Bowling Alley,3,1040
75570,31583,Restaurant,1663,5365
75571,17183,Restaurant,1068,3448
75572,29175,Restaurant,1645,5240
75573,29542,Restaurant,1526,5268
75575,30362,General Entertainment,72,3813
75576,27340,Restaurant,2088,6776
75577,7838,Restaurant,179,806
75578,32168,Restaurant,1072,3455
75579,13751,Food Truck,2,254
75580,33587,Restaurant,1548,5277
75590,10384,Restaurant,1553,5280
75596,27401,Office,88,5346
75598,4471,Plaza,29,5048
75600,25048,Food Truck,26,1654
75608,7405,"Cafe, Coffee, and Tea House",262,5356
75618,28604,Physician,32,4597
75619,15403,Physician,32,4609
75625,18823,Plaza,28,4913
75628,27771,Park,74,3551
75636,7833,Pharmacy,81,5216
75638,4155,Restaurant,1543,5116
75639,31435,Physician,17,4303
75645,12128,Restaurant,1534,5173
75650,8705,Fashion Retail,229,5327
75662,35698,Health and Beauty Service,161,6000
75664,5162,Food and Beverage Retail,83,4811
75665,14410,Park,41,4767
75668,8139,Fashion Retail,206,5153
75669,28288,Miscellaneous Store,32,5098
75675,12243,Health and Beauty Service,189,6601
75686,10640,Food and Beverage Retail,92,4149
75688,1873,Restaurant,1427,4783
75692,26532,Race Track,2,4747
75706,7213,Pharmacy,80,4972
75707,6269,Fashion Retail,209,5276
75717,34673,Restaurant,1518,5022
75722,16937,Financial Service,98,5128
75724,5107,Restaurant,1505,5122
75727,19784,Financial Service,98,5150
75739,4817,Food and Beverage Retail,68,3188
75744,24087,Restaurant,2037,6667
75746,26467,Pharmacy,73,4269
75747,14286,Pharmacy,73,4289
75756,4512,Health and Beauty Service,138,5354
75782,20243,Cosmetics Store,55,5431
75792,24365,Design Studio,12,4567
75801,16212,Government Building,64,3585
75822,25160,Structure,80,5914
75835,23465,Fashion Retail,175,4275
75836,18002,Financial Service,44,2659
75837,19831,Structure,63,3085
75839,5462,"Cafe, Coffee, and Tea House",130,2935
75840,14273,Park,107,1882
75841,9036,Food and Beverage Retail,45,1382
75842,16788,Restaurant,433,1541
75844,5606,Restaurant,375,1382
75845,13856,Education,22,224
75846,20004,Lodging,56,3162
75847,6385,Financial or Legal Service,2,1647
75848,34997,Restaurant,533,2010
75849,18458,Restaurant,313,1189
75857,19409,Structure,109,6142
75861,23818,Structure,114,4748
75880,34280,States and Municipalities,7,1555
75885,30365,Restaurant,48,228
75891,17322,Scenic Lookout,9,1850
75903,25640,Snack Place,0,82
75905,10164,Other Great Outdoors,1,33
75906,20062,Computers and Electronics Retail,1,19
75907,13562,Movie Theater,0,95
75908,20976,Miscellaneous Store,1,113
75913,36928,Laundry Service,1,85
75926,28215,Business and Professional Services,5,5429
75941,20027,Art Gallery,0,90
75947,19,Bar,638,5909
75948,11999,Education,69,2639
75950,17804,Financial Service,23,1424
75953,14302,Government Building,16,1547
75959,7289,Restaurant,2080,6612
75976,11859,Education,66,1846
75982,29166,Restaurant,47,172
76008,30923,Education,1,53
76012,35596,Financial Service,1,48
76014,29040,Restaurant,829,2973
76016,31371,Restaurant,386,1453
76017,9110,Night Club,10,3078
76018,33579,Convenience Store,8,6720
76024,15973,Restaurant,1833,5797
76028,37158,Education,4,90
76029,22762,Performing Arts Venue,133,5455
76050,7634,Dessert Shop,83,5396
76061,14242,Performing Arts Venue,217,5578
76066,29598,Arts and Entertainment,6,5340
76067,23475,Structure,9,337
76092,8156,Education,166,6539
76093,12484,Performing Arts Venue,217,5589
76095,24047,Restaurant,15,58
76099,3215,Performing Arts Venue,134,5735
76100,6290,Performing Arts Venue,212,5321
76102,114,Restaurant,1638,5175
76109,34452,States and Municipalities,22,6478
76124,33097,Design Studio,15,6551
76132,7466,Education,70,3426
76150,33345,Gym and Studio,164,6447
76164,7887,Restaurant,2050,6683
76188,20530,Bar,521,4429
76202,19753,Restaurant,88,337
76245,16690,Health and Beauty Service,186,5932
76254,11036,Financial or Legal Service,6,6351
76276,25969,Restaurant,1840,5885
76282,8243,Sporting Goods Retail,36,6476
76286,11599,Restaurant,1903,6302
76288,795,Restaurant,1360,4275
76290,11755,Flower Store,2,5325
76292,24322,States and Municipalities,16,3808
76294,3097,Restaurant,1927,6329
76295,26295,Restaurant,1482,4683
76303,1341,Restaurant,1452,4618
76304,1525,Restaurant,1441,4592
76307,6708,Fashion Retail,304,6351
76312,19171,Restaurant,1279,4073
76314,2194,Bar,481,5736
76324,14703,Health and Beauty Service,20,844
76343,1533,Hardware Store,3,843
76350,27201,Scenic Lookout,15,5047
76354,11633,Fashion Retail,191,4191
76355,23103,Dessert Shop,81,4670
76357,21437,Laundry Service,13,4283
76361,1247,Bar,168,2143
76375,7931,Pharmacy,41,4407
76385,32484,Restaurant,1401,4464
76390,23449,Restaurant,1335,4205
76393,20552,Performing Arts Venue,69,2496
76400,3674,Dessert Shop,90,5542
76404,35037,Restaurant,1297,4083
76408,6176,Gym and Studio,108,5223
76414,2772,Bar,507,4185
76431,31635,Bar,526,4611
76440,3746,Food and Beverage Retail,118,6185
76445,5237,Fashion Retail,309,6425
76465,36561,Performing Arts Venue,11,665
76468,14819,Restaurant,1383,4335
76469,12188,Food and Beverage Retail,112,5198
76482,33384,Art Gallery,5,613
76485,11005,Structure,90,4062
76488,5181,Fashion Retail,265,6502
76492,9754,Health and Beauty Service,104,4628
76493,22934,Lodging,64,6030
76495,31885,Antique Store,2,4127
76499,27991,Lake,0,54
76500,3778,Bar,4,67
76501,21665,Spiritual Center,0,69
76510,6435,Restaurant,1632,5085
76516,233,Restaurant,1740,5600
76517,27482,States and Municipalities,16,4410
76534,21243,Laundry Service,5,674
76536,21764,Bar,564,4861
76538,1626,Bar,528,6064
76542,9797,Fashion Retail,20,1193
76544,23439,Spiritual Center,6,256
76551,23714,Restaurant,291,1051
76558,32741,General Travel,4,576
76561,36084,States and Municipalities,16,5394
76565,2824,Restaurant,208,838
76569,35963,Funeral Home,0,3329
76571,5403,Sporting Goods Retail,1,434
76573,9703,Restaurant,1554,4909
76574,1025,Bar,592,5109
76590,30322,Fashion Retail,217,4712
76592,4091,Boutique,49,5144
76600,34615,Sporting Goods Retail,10,1086
76603,21446,States and Municipalities,6,983
76604,17546,Cosmetics Store,6,923
76605,29845,Government Building,6,859
76608,6771,Food and Beverage Retail,95,4047
76657,14293,Park,3,163
76667,6669,Donut Shop,2,322
76729,16058,Scenic Lookout,1,28
76731,20954,Gift Store,0,204
76732,17021,Parking,13,5203
76737,23497,Miscellaneous Store,32,5667
76739,23553,Structure,10,225
76740,23333,Food and Beverage Retail,11,213
76744,2677,"Cafe, Coffee, and Tea House",6,202
76745,30178,Restaurant,66,268
76751,19248,Structure,141,5648
76761,29855,Sculpture Garden,3,6205
76766,9219,Financial Service,5,202
76778,14126,Education,13,216
76779,14127,Spiritual Center,0,66
76781,8486,Bridge,2,255
76782,15068,Scenic Lookout,2,308
76790,21898,Pet Supplies Store,0,76
76791,25163,States and Municipalities,0,93
76793,17241,Restaurant,45,204
76797,8001,Restaurant,45,205
76802,19331,Restaurant,1537,5062
76803,20947,Parking,15,5377
76807,16872,Bagel Shop,0,199
76811,21871,Historic and Protected Site,3,479
76812,13326,Running and Track,0,706
76813,27005,Scenic Lookout,6,458
76820,20212,Park,7,254
76827,34121,Department Store,1,34
76829,26728,Food and Beverage Retail,2,31
76838,15242,Harbor or Marina,6,2536
76842,30127,Education,14,224
76845,15610,Food and Beverage Retail,11,206
76860,16231,Scenic Lookout,0,16
76864,18652,Financial Service,9,336
76874,26199,Restaurant,43,196
76888,6743,Bar,84,1352
76893,17075,Education,42,2749
76894,6752,Education,40,2707
76896,6100,Restaurant,387,1385
76897,3285,Restaurant,391,1398
76899,16678,Education,36,2385
76903,37181,Education,138,5999
76904,37364,Zoo,0,5998
76914,5806,Gym and Studio,93,3605
76915,2680,"Cafe, Coffee, and Tea House",72,1651
76916,3809,Bar,94,1610
76917,28799,Restaurant,427,1593
76918,15918,Food and Beverage Retail,28,608
76919,31576,"Cafe, Coffee, and Tea House",22,703
76926,6068,Bar,88,1378
76928,8692,Restaurant,285,1052
76929,31253,Education,27,1137
76930,37189,Hiking Trail,1,1115
76934,32108,Bar,171,2558
76936,25909,Flower Store,1,698
76937,17224,Laundry Service,10,646
76942,28537,Night Club,1,706
76943,31920,Restaurant,168,704
76944,37452,Convenience Store,2,681
76953,14306,Other Great Outdoors,24,2707
76954,933,Bar,139,1975
76958,37191,Structure,21,1108
76959,29643,Structure,21,1107
76962,23066,Restaurant,942,3258
76965,25881,Government Building,11,1112
76973,24462,Bar,53,941
76974,35808,States and Municipalities,5,968
76978,32930,Dentist,4,1480
76983,34842,Bridge,13,2889
76984,24698,Movie Theater,16,2926
76986,19469,Parking,7,2927
76987,28363,Bar,190,2661
76988,20406,Structure,73,2818
76989,33948,Medical Center,8,2088
76990,22333,Restaurant,408,1525
76991,4800,Gym and Studio,40,1363
76992,4592,Food and Beverage Retail,62,1425
76994,21030,Bar,84,1215
76995,30482,Restaurant,336,1260
77001,17517,Bar,14,188
77018,11291,Financial Service,18,1056
77019,32851,General Travel,2,1165
77020,7320,Restaurant,497,1774
77021,142,Restaurant,723,2547
77024,28176,Education,37,2596
77028,11752,Financial Service,14,366
77029,20649,Restaurant,75,264
77041,6629,Hospital,10,5942
77047,27259,Restaurant,50,240
77062,11495,Fashion Retail,123,2477
77063,4331,Health and Beauty Service,3,121
77064,8744,Department Store,4,93
77076,2611,Museum,6,452
77088,30721,Health and Beauty Service,6,123
77093,4152,Lodging,122,5918
77104,15481,Pharmacy,1,81
77120,6613,Night Club,56,6624
77121,13515,Park,0,103
77123,19504,Bagel Shop,0,47
77124,7457,"Cafe, Coffee, and Tea House",41,910
77135,5518,Pharmacy,90,5835
77136,35759,Night Club,55,5881
77153,52,Bar,639,6375
77158,27723,Health and Beauty Service,8,241
77167,18935,Pharmacy,1,97
77200,26055,Structure,146,6434
77202,30675,Restaurant,85,305
77203,19537,States and Municipalities,4,294
77204,27444,Structure,110,5896
77205,25069,Miscellaneous Store,34,5943
77207,8558,Miscellaneous Store,37,6742
77235,11351,Restaurant,57,228
77238,28898,Structure,146,6511
77239,18985,Structure,94,3898
77241,12565,Restaurant,1790,5899
77245,32352,Food and Beverage Retail,15,308
77272,37185,Structure,104,6187
77273,36686,Gym and Studio,5,306
77276,17981,Automotive Shop,3,219
77292,12826,Arcade,0,1078
77316,34430,Spiritual Center,4,506
77319,25182,Structure,13,1079
77320,28574,Business and Professional Services,0,1079
77324,28290,Park,1,41
77325,3835,Restaurant,86,309
77328,6480,Other Great Outdoors,12,599
77329,21435,Other Great Outdoors,12,1741
77334,30306,Retail,0,248
77388,10816,Computers and Electronics Retail,51,6367
77394,10753,Structure,47,1471
77405,9149,Structure,26,1428
77406,10704,Structure,26,1308
77407,24461,Structure,37,1836
77413,13842,Structure,16,1066
77428,22536,Education,9,272
77444,7761,Education,85,4286
77446,8717,Computers and Electronics Retail,0,55
77449,14223,Restaurant,14,57
77451,11922,Fashion Retail,230,5078
77452,2840,Performing Arts Venue,216,5591
77457,13922,Pharmacy,0,68
77462,31912,Comedy Club,7,4270
77466,15240,Beach,2,39
77472,22946,Spiritual Center,0,44
77477,11624,Restaurant,30,105
77487,13235,Food and Beverage Retail,1,71
77488,35993,Event Space,0,46
77492,14118,Restaurant,20,76
77499,30404,Gym and Studio,0,63
77500,10162,Bowling Alley,0,68
77519,32549,Restaurant,20,78
77520,24130,Financial Service,4,80
77522,15128,Restaurant,16,63
77523,31510,Health and Beauty Service,4,67
77524,14906,Restaurant,15,60
77532,13117,Beach,4,53
77536,24996,Education,85,4293
77538,18715,Donut Shop,1,37
77551,16522,Restaurant,10,57
77554,15660,Dessert Shop,2,90
77555,8252,Bowling Alley,0,49
77557,17557,Department Store,0,58
77558,29017,Lodging,0,36
77559,3691,Restaurant,32,109
77581,11700,Restaurant,12,57
77593,22218,Health and Beauty Service,5,92
77594,11269,Bakery,0,68
77604,4896,Education,7,70
77619,17279,Government Building,0,60
77620,16152,Bagel Shop,0,90
77624,11766,Movie Theater,0,56
77629,13548,Restaurant,21,87
77638,12694,Hardware Store,0,52
77639,9394,Structure,0,54
77647,20012,Donut Shop,0,72
77649,10578,Dessert Shop,22,1429
77663,35397,Education,108,3483
77677,12449,Restaurant,43,180
77679,21762,Restaurant,53,190
77685,15328,Health and Beauty Service,23,996
77689,16399,Bar,1,208
77692,3782,Bakery,8,1093
77702,5504,Restaurant,18,95
77706,8159,Financial Service,6,869
77708,18448,Hardware Store,1,108
77718,31600,Physician,2,114
77720,17984,Park,3,200
77728,16906,Food and Beverage Retail,5,120
77742,20987,Restaurant,193,614
77743,9868,"Cafe, Coffee, and Tea House",255,5241
77744,30747,Restaurant,194,630
77746,13982,Financial Service,100,5280
77747,7203,Pharmacy,84,5308
77748,4296,Restaurant,1484,5158
77751,19993,Miscellaneous Store,7,762
77754,5354,Martial Arts Dojo,0,252
77755,36674,"Cafe, Coffee, and Tea House",257,5259
77765,4290,"Cafe, Coffee, and Tea House",253,5224
77768,5397,Fashion Retail,214,5345
77777,12521,Pharmacy,5,730
77785,8470,Pharmacy,13,1042
77797,9928,Food and Beverage Retail,34,629
77801,30982,Health and Beauty Service,10,593
77807,3750,Fashion Retail,233,5204
77821,10589,Food and Beverage Retail,34,669
77827,2056,Lodging,113,4820
77831,23734,Juice Bar,22,6536
77835,9427,Financial Service,81,4294
77844,33757,Structure,13,623
77847,4219,Restaurant,326,1182
77855,35496,Moving Target,1,743
77863,15194,Laundry Service,14,719
77864,4722,Restaurant,271,963
77870,23299,Food and Beverage Retail,26,550
77883,36382,Restaurant,196,639
77915,27063,Arts and Entertainment,1,1195
77916,5942,Dessert Shop,24,1167
77919,31874,Bar,17,328
77920,28884,"Cafe, Coffee, and Tea House",306,6295
77922,37150,Sports and Recreation,0,117
77954,20618,Spiritual Center,3,153
77981,19416,Computers and Electronics Retail,38,5226
77991,13255,Hospital,10,1576
78001,19611,Food and Beverage Retail,60,2607
78003,10738,Restaurant,763,2687
78011,18758,Other Great Outdoors,8,1343
78012,2912,Park,39,1377
78013,5807,Vintage and Thrift Store,23,5435
78020,6643,Dessert Shop,26,1578
78022,7152,Bagel Shop,20,5547
78027,2003,Bar,114,1818
78028,1607,Bar,125,2093
78031,381,Bar,569,4905
78032,5891,Restaurant,1484,4693
78049,28046,Plaza,15,5224
78079,33824,Structure,75,4678
78082,3129,Bar,397,4801
78098,22597,Restaurant,254,861
78107,3622,Performing Arts Venue,127,5229
78122,176,Bar,567,4919
78123,2158,Restaurant,1618,5156
78137,36719,Water Sports,1,17
78162,33614,Government Building,14,371
78163,32473,General Travel,3,388
78164,32453,Bar,20,397
78165,31959,Bar,20,398
78166,32595,Field,2,394
78167,32544,Bar,10,277
78168,7905,Pharmacy,9,392
78169,37524,Bar,20,397
78170,11239,Miscellaneous Store,9,736
78171,37383,Other Nightlife,0,396
78174,25993,Restaurant,94,426
78183,32596,Basketball,1,398
78187,3123,Food and Beverage Retail,22,388
78213,32452,Restaurant,11,73
78214,29038,Food and Beverage Retail,24,404
78215,27349,Government Building,13,397
78216,3295,Spiritual Center,7,401
78217,32594,Farm,0,399
78218,19120,Government Building,13,407
78234,22570,Food and Beverage Retail,29,498
78238,5890,Education,19,449
78240,3131,Restaurant,103,398
78242,22668,Restaurant,94,383
78243,4981,Food and Beverage Retail,23,398
78247,30530,Restaurant,93,385
78248,20349,Department Store,1,378
78256,32852,Restaurant,92,411
78262,32454,Field,4,448
78264,8021,Education,17,391
78268,11880,Restaurant,68,303
78269,25280,Winery,0,311
78291,18372,Hospital,3,439
78292,6798,Financial Service,10,384
78293,29061,"Cafe, Coffee, and Tea House",11,382
78294,31274,Structure,13,372
78295,36703,Restaurant,92,388
78297,21553,Medical Center,0,456
78298,6671,Hospital,3,455
78301,6685,Restaurant,103,472
78303,23947,Restaurant,96,394
78305,20128,Spiritual Center,1,384
78306,6013,Park,12,382
78308,17883,Baseball,0,445
78309,15106,Park,12,356
78340,16685,Education,29,380
